tweet_id,tweet_url,tweet_text,class_label
1290303687626113025,https://twitter.com/user/status/1290303687626113025,"Podemos admite por primera vez pérdidas tras las debacles electorales: 2.648.097 € en 2019: La pregunta es ¿ que banco le prestará el dinero? Por si acaso, antes de que se lo regalen, #MocionSeptiembre",0
1186654535105818624,https://twitter.com/user/status/1186654535105818624,"En España hay un 40% de energía renovable con el impulso de los gobiernos del PP. Creamos el primer Ministerio de Medio Ambiente, ratificamos los acuerdos Kioto y París, legislamos para acabar con los residuos plásticos... seguiremos luchando contra el cambio climático. https://t.co/mx4eypKwB9",1
1217080006356230145,https://twitter.com/user/status/1217080006356230145,"💬 “Las políticas neoliberales han condenado al Campo de Gibraltar a cifras de paro del 27%, llegando el 70% entre jóvenes. El acuerdo del #Brexit no puede dejar atrás a sus 13.000 trabajadoras y trabajadores transfronterizos”. @sirarego en el pleno del Parlamento Europeo https://t.co/f2YfMTdfn2",1
1218550250807472128,https://twitter.com/user/status/1218550250807472128,El chiringuito de derechos civiles  gasta 200.000€ en propaganda. https://t.co/O1pyX0396J,0
1168972668093325313,https://twitter.com/user/status/1168972668093325313,? Demoledor: 2.212 parados más en Castilla la Mancha. Claramente las actuales políticas de creación de empleo son un fracaso. @Cs_CLM presentará una serie de medidas para revertir la situación. Por fin se hará #PolíticaUtil de verdad en #CastillaLaMancha. https://t.co/Ocjmvj7VOT,0
1190549084253442050,https://twitter.com/user/status/1190549084253442050,"Más País-Chunta mintiendo a sus votantes. El último escaño en Zaragoza no se lo llevó Vox, sino el PSOE, por los pelos sobre Cs. Vox sacó 20.000 votos + de los necesarios. Votar Chunta pone en riesgo el 1er escaño de UP y el 3ero de PSOE en beneficio de Cs https://t.co/FMY6tTSOd3 https://t.co/1JYN3flWba",0
1219670158316273665,https://twitter.com/user/status/1219670158316273665,💐✡️ @hermanntertsch deposita la corona de flores de la delegación de eurodiputados españoles en Auschwitz en el 75º aniversario de la liberación del campo de exterminio. Ni un solo representante de la izquierda en pleno auge del antisemitismo en Europa. https://t.co/cAXriojAgv,0
1194611461177393152,https://twitter.com/user/status/1194611461177393152,"Más de 7.800 niños, niñas y adolescentes cruzaron el Estrecho de Gibraltar en 2018.

@SaveChildrenEs ha premiado a @salvamentogob por su trabajo en favor de esa infancia migrante y refugiada. 👫

#PremiosSave https://t.co/Fnr6afEQ1G",0
1141268019055927296,https://twitter.com/user/status/1141268019055927296,"La mafia del 3% vuelve a ser noticia en Cataluña. El juez ha imputado a 15 empresas por el pago de comisiones a CDC a cambio de dedazos en los contratos de obras o servicios públicos. Luego tienen la cara dura de decir que “España nos roba”, cuando quienes nos roban son ellos. https://t.co/GwJtxtcXj2",0
1221395656876724225,https://twitter.com/user/status/1221395656876724225,"📽 La patada de Pedro Sánchez a #Andalucía.

El presidente del Gobierno de España se niega a pagarnos los 537 millones de euros que son de todos los andaluces.

Extracto de la entrevista publicada hoy en 🗞@DiarioSur 🗞 https://t.co/CqAG5ISMBQ",0
1165290203587764224,https://twitter.com/user/status/1165290203587764224,"Sobre los Puntos Violetas, el portavoz de @Vox_Alcorcon, @PedroMorenoGmz, recuerda que para atender denuncias y mantener el orden ya está la Policía Municipal y Nacional, no un chiringuito subvencionado con 12.000 euros. https://t.co/hEV07JOBjo",0
1171167460671856640,https://twitter.com/user/status/1171167460671856640,"Un nigeriano de 28 años (aun no sabemos si ilegal o no) es detenido tras intentar raptar a una niña de 11 años en un parque en Getafe. Dicen en la prensa que se desconocen las intenciones del sujeto. Por cierto, ¡Qué montón de hechos aislados! 
https://t.co/B4ey4rdg8I",1
1191509357491556354,https://twitter.com/user/status/1191509357491556354,"⛔ BULO de @eldiarioes. ""@Santi_ABASCAL se inventa que suprimir la sanidad universal a los inmigrantes ahorraría mil o dos mil millones...""

❌ FALSO: Lo ha preguntado. Además, teniendo en cuenta un informe del Tribunal de Cuentas, se calculó en unos 1.000 millones en 2012. https://t.co/y6tClNCt1d",1
1177658798045110277,https://twitter.com/user/status/1177658798045110277,"Muy preocupado por el futuro de la plantilla de Endesa en As Pontes. Están en juego los proyectos de 750 familias, el futuro de una comarca y el 50% del tráfico del Puerto de Ferrol. El Gobierno central no puede seguir actuando en todo sin pensar en lo que se lleva por delante",0
1218126858157543424,https://twitter.com/user/status/1218126858157543424,"Feliz cumpleaños @PODEMOS 6 años intensos transformando España y sus territorios para poner la vida en el centro mediante políticas públicas. 

Gracias por existir! 

#6AñosGraciasATi https://t.co/HvUzErmkuV",0
1159506108295372800,https://twitter.com/user/status/1159506108295372800,"El @interiorgob subcontrata la gestión del “Gran hermano” antiterrorista. Una empresa privada será la encargada de gestionar el Sistema PNR, que almacena todos los datos de los pasajeros. ¿Pensaban que por ser agosto pasaría inadvertido? El coste es de casi 4.000.000 euros. https://t.co/oa3TsQrzHy",0
1190564342707761152,https://twitter.com/user/status/1190564342707761152,"En abril, Sánchez ocultaba las cifras macroeconómicas pero ahora ya no puede y los españoles tienen muy reciente la crisis de Zapatero.

👉Se destruyeron 3mill. de empleos
👉Dejó congeladas las pensiones
👉Recortó el sueldo a los funcionarios.
🎙 @pablocasado_ en @findesemanacope",0
1261573981381017600,https://twitter.com/user/status/1261573981381017600,"¿Gama alta de éxito? Más bien ""gama alta de vergüenza"", con más de 50.000 sanitarios contagiados y 76 fallecidos. https://t.co/0H31lYBzb8",1
1170735039044362240,https://twitter.com/user/status/1170735039044362240,"Las agresiones sexuales han aumentado 11% en BCN en solo seis meses. Alcaldesa con proclamas y puestos informativos no está todo hecho. La solución pasa por más efectivos, más patrullaje y más inversión en prevención. ¡Acción y no solo reacción Sra. Colau!
https://t.co/aJHSjz8Qia",0
1174449282495262721,https://twitter.com/user/status/1174449282495262721,"Ahora dicen que no pueden bajar los impuestos. Lógico. Se han dedicado a aumentar los gastos. Han duplicado el número de consejerías y han destinado 24 millones más para los menas. Alguien tenía que pagarlo. Si es que Cs y el PP son igualitos que el PSOE.
https://t.co/zkU5FFWIZw",0
1221093835205488640,https://twitter.com/user/status/1221093835205488640,"Hace 25 años de este momento. En 1995, Éric Cantona pateó a un fascista que le estaba gritando insultos racistas desde la tribuna. ""Fue el mejor momento de mi carrera. No todos los días se tiene la suerte de patear a un nazi"". Cantona, del lado correcto de la vida. https://t.co/VibPmNMBLP",0
1217929180668665856,https://twitter.com/user/status/1217929180668665856,"Monasterio usó visados falsos hasta 2016 para tramitar los planos de obra de sus 'lofts'

https://t.co/MlScci92yT",0
1186937036231598080,https://twitter.com/user/status/1186937036231598080,"➡️ Hoy, cumplimos con nuestra palabra, devolvemos 2.560.000 euros a todas las personas que colaboraron para que sigamos siendo libres.
#CumplimosContigo
Puedes hacer un microcrédito desde: https://t.co/xwJtPfCvZ0 https://t.co/q1JhWNuI9N",0
1171677901399498752,https://twitter.com/user/status/1171677901399498752,"✅ La foto de la Decencia:

Los diputados de VOX, han sido los únicos que han votado en contra de ampliar el número de comisiones en el Congreso.

La ampliación solo busca mejorar sus sueldos. ¡Un gasto de 2 millones de euros al año! https://t.co/Nrs7DHaFKU",1
1190390951849664512,https://twitter.com/user/status/1190390951849664512,"📺 @ivanedlm responde a Cayetana en el debate de portavoces de TVE.

""¿Nos van a volver a endeudar? Una familia de cuatro personas debe 100.000 euros por la deuda española. Cada vez que un partido como el suyo nos endeuda nos incapacita"".

📢 #Debatea7RTVE https://t.co/s4Mol3QQNJ",0
1188474506999926789,https://twitter.com/user/status/1188474506999926789,"Hoy en Leganés he recordado los “logros” del gobierno progresista y feminista de Sánchez: 
?17.000 mujeres 
?y 18.000 jóvenes 
pasan a engrosar las ya abultadas listas del paro. 
?A patir del 10N, @populares volverá a generar empleo y prosperidad 
#PorTodoLoQueNosUne https://t.co/QzAip92Oes",0
1219234907723051009,https://twitter.com/user/status/1219234907723051009,"🔴🗣 @ana_schez:

En una semana, el #GobiernoProgresista ya está siendo positivo para #CastillayLeón gracias a la subida de las pensiones.

❌ En 8 meses, no conocemos ni una sola medida de la Junta que haya beneficiado a los intereses de nuestra tierra.

#DefenderCyL https://t.co/5Tsios2UiH",0
1166693575242997761,https://twitter.com/user/status/1166693575242997761,"El Consejo de Política Fiscal y Financiera debe reunirse al menos dos veces al año, y en los últimos doce meses no lo ha hecho ni una sola vez.
Exigimos, desde el @GPPopular, conocer las razones de por qué no lo han hecho, y que lo convoquen cuanto antes.

https://t.co/j0wdAqJFYg",0
1262729943793967111,https://twitter.com/user/status/1262729943793967111,"Calvo sobre las ciudades más afectadas por el coronavirus: “Nueva York, Madrid, Teherán y Pekín están en línea recta” https://t.co/ip2OzbMoZe vía @larazon_es",0
1267008571251863552,https://twitter.com/user/status/1267008571251863552,"Begoña, médico en una residencia: ""Hay más de 19.000 muertos que fueron tratados como apestados por Covid y ahora no vale decir que no estaban confirmados""

El Gobierno no ha publicado aún los datos que le remiten las Comunidades Autónomas https://t.co/vOSsqwK4Nl",0
1228045900087545864,https://twitter.com/user/status/1228045900087545864,"Esto es PREOCUPANTE

La creación de empresas en la Comunidad Valenciana ha bajado un 1.5%

La disolución de empresas sube un 15%

De las regiones que más empresas destruye

¿Se pondrá a trabajar Ximo Puig para solucionarlo o seguirá mirándose el ombligo?

https://t.co/586TiTNmbZ",0
1222484589534498817,https://twitter.com/user/status/1222484589534498817,"70.000.000€ más en guarderías, 65.500.000€ más en escuelas, 129.500.000€ más en universidades, 261 profesores más, 7.365 becas comedor más, un 30% menos en tasas universitarias, 124.000.000€ más en I+D+I, 19.000.000€ más en el Sincrotón...

O somos útiles o no somos.",1
1181302428249006080,https://twitter.com/user/status/1181302428249006080,"‼️Grandes cambios en el Ayto. de BCN: por primera vez el 50% de los altos cargos serán ocupados por mujeres.

➡️Repartimos poder de decisión
➡️Reducimos brecha salarial y...
➡️¡Rompemos techo de cristal!✊?

¡Así se construye una institución feminista! ? 
https://t.co/Jurh1MpNHZ https://t.co/kTE5mGdJXh",0
1288385650404859904,https://twitter.com/user/status/1288385650404859904,"🏛🚨 El PSOE está tan enfocado en atronar con aplausos a Sánchez que se salta las normas de distancia de seguridad en el #Pleno.

👉 @BalEdmundo se las ha recordado.

⛔️ ""Difícilmente vamos a hacer cumplir las normas a los ciudadanos si en el @Congreso_Es NO se cumplen"" https://t.co/w20JX6UstT",0
1291261378385371136,https://twitter.com/user/status/1291261378385371136,"Sánchez siempre entre la mentira y el frentismo. No solo “expropia” los ahorros de los vecinos para gastárselos, también engaña con el plazo. Firma 10 años y aprueba 15.

#SanchezEsMentira

Cambia acuerdo con FEMP para no devolver los remanentes hasta 2037 https://t.co/umpX7OqH9E",1
1275825832645275651,https://twitter.com/user/status/1275825832645275651,"Eurostat acaba de sacar un documento con datos q llama ""preliminares"" de exceso de mortalidad hasta abril q solo incluye 21 de 28 países (incluido España). Luego habrá quienes hagan alegremente comparaciones con otros ""datos"" https://t.co/Smr8BLHnUE #Eurostat #StatisticsExplained",0
1189908252403912705,https://twitter.com/user/status/1189908252403912705,"?️ @NadiaCalvino en @DebatAlRojoVivo: Nadie ve, a corto plazo, un riesgo de crisis.

Los organismos internacionales prevén un periodo prolongado de crecimiento menor pero también que España crecerá el doble que la UE y será uno de sus motores de crecimiento.

#RetosEconomíaARV https://t.co/At7sdIhym3",0
1229679770742464512,https://twitter.com/user/status/1229679770742464512,"El actual Ministro de Justicia de España se ha osado a pedirle a una de las madres de los jóvenes de #Altsasu que ""confíe"" más en la justicia.

Todo ello mientras el hijo de ella cumple 1.200 días en la cárcel por una pelea de bar. https://t.co/0lDrie5dsS",0
1224728620305932288,https://twitter.com/user/status/1224728620305932288,"Torra riega con más de siete millones a la prensa.

Destinan nuestros impuestos para tener voceros y así condicionar la opinión pública.

Es imprescindible eliminar TODAS las subvenciones a los medios de comunicación y garantizar su neutralidad.

https://t.co/u66J8Fv213",0
1160122217889435648,https://twitter.com/user/status/1160122217889435648,"Hi ha un ampli consens sobre el referèndum (81%). És un mite que Catalunya és una societat dividida.

Però mantenir aquest mite permet a l’estat espanyol d’ajornar l’aplicació de la solució política evident, desitjada per una gran majoria de catalans

https://t.co/U9pHRdRWw0",0
1169207811064180736,https://twitter.com/user/status/1169207811064180736,"España, el país de la UE con más irregularidades en el uso de fondos regionales y agrícolas, según la OLAF https://t.co/Jj4h5ZU0Lj",0
1222961120295649281,https://twitter.com/user/status/1222961120295649281,"El Pacto de la Rapiña va viento en popa!! Es a ti a quien quieren los Castellanos y Leoneses @luistudanca !!
👉🏻El PSOE volvería a ganar las elecciones en Castilla y León con el 31,8% de los votos mientras el PP perdería 10 puntos | Leonoticias https://t.co/6Me7OrQGYI",0
1278098930455269380,https://twitter.com/user/status/1278098930455269380,"#PSOE y #Podemos votan en contra de reducir al 4% el #IVA en #mascarillas, geles y guantes
https://t.co/Fpreh4RllM",0
1143116010784002049,https://twitter.com/user/status/1143116010784002049,"En 2013 el sueldo de un presidente del IBEX era 136 veces el de un trabajador medio, ahora ya es 209 veces mayor. 

La crisis les hizo más ricos. Siguen siendo los mismos que siempre pretenden elegir gobiernos sin presentarse a las elecciones.

https://t.co/puAQHp4c2A",1
1205442294222131201,https://twitter.com/user/status/1205442294222131201,"¿Sabías que cada día en España se producen más de 2 millones de viajes interprovinciales de más de 50 km? 
Este es uno de los principales datos que se extraen del Estudio de la Movilidad de  @fomentogob aplicando el Big Data. 
Consúltalo aquí 👇🏻
https://t.co/En83Osuoqf https://t.co/q90pMiM5wA",0
1199784635200393216,https://twitter.com/user/status/1199784635200393216,"Gracias a cada una de las 134.760 personas inscritas en Podemos que participaron en la consulta sobre el preacuerdo para la creación de un Gobierno de coalición progresista. 

En Podemos decide la gente.",0
1163033300925124609,https://twitter.com/user/status/1163033300925124609,"Tres casos de listeriosis se han detectado en Gijón. Los afectados, una familia sevillana que consumió la carne mechada La Mechá en un bar de la capital andaluza. Es hora de que @sanidadgob active la alerta sanitaria a nivel nacional, @luisacarcedo. https://t.co/hAKCWbJbYJ",0
1187318690083147776,https://twitter.com/user/status/1187318690083147776,"?ÚLTIMA HORA? La EPA muestra una subida de ocupados valencianos en el tercer trimestre que duplica al descenso de parados
https://t.co/359gjCqSKF https://t.co/cj4vOrAWWA",0
1220073707076571136,https://twitter.com/user/status/1220073707076571136,"La subida de las pensiones y sueldos públicos del gobierno ya inflan el gasto en 4,6M.
Una estimación optimista de los nuevos ingresos anunciados los sitúa en 5,0M y Bruselas solicita una rebaja del déficit de 7,6M:
¿De dónde saldrán los 7,2M que faltan? https://t.co/3qrzak26Zj",1
1269361676371013642,https://twitter.com/user/status/1269361676371013642,"El FMI aplaude el Ingreso Mínimo frente a quienes hablan de ""paguita"": ""Es una medida crucial"" https://t.co/QhShHlq45D",0
1219161680392916992,https://twitter.com/user/status/1219161680392916992,"El trabajo conjunto de confederaciones hidrográficas, Seprona y fiscalía permite localizar más de 1.400 pozos ilegales en  cinco meses. El cumplimiento de la ley de #Aguas es fundamental para la sociedad y la naturaleza. https://t.co/sUgcPe35Ct",0
1304348626517471235,https://twitter.com/user/status/1304348626517471235,"⛈Un año después de la #DANA que tanto daño hizo en la #VegaBaja, no sé sabe nada de las ayudas que prometieron PP y Ciudadanos en la Diputación de #Alicante: 0€💸

Por parte de la derecha, mentiras y zaplanistas enchufados; por parte del #GovernDelBotànic, hechos. https://t.co/464APk8VDm",1
1219207083419217922,https://twitter.com/user/status/1219207083419217922,"El PP defiende la reforma laboral con la que se han creado dos millones de empleos. No queremos que los jóvenes tengan que emigrar, los abuelos compartir la pensión con sus hijos o las familias tengan que ser desahuciadas, que es lo que dejó Zapatero con Sánchez como diputado. https://t.co/titoMpuy5F",0
1283724072338313216,https://twitter.com/user/status/1283724072338313216,"Uno de los objetivos fundamentales de una democracia es el combate contra todas las formas de disciriminación y la #brechasalarial es una de ellas.

El Banco de España constata que se penaliza a la mujer por tener hijos: cobra un 11% menos tras ser madre https://t.co/MVthaEcGR5",0
1151066040786456577,https://twitter.com/user/status/1151066040786456577,El @PSOE (15 diputados) pactó Ejecutivo de coalición con Unidas Podemos para gobernar La Rioja tras 24 años del PP. IU y Podemos (1 diputado cada uno) rompieron y ese pacto ya no sirve: Podemos pide 3 de 8 consejerías o impedirá al PSOE gobernar La Rioja https://t.co/zqy7iGepYh,0
1225094944622284802,https://twitter.com/user/status/1225094944622284802,"En el Congreso de @Faconauto_com he apoyado al sector de la automoción, que representa un millón de empleos y el 10% del PIB. Por culpa de las medidas del Gobierno, en enero han caído un 14% las ventas y se han perdido miles de empleos. https://t.co/V2wAeXIxBr",0
1255135413024382977,https://twitter.com/user/status/1255135413024382977,"7 de cada 10 enfermeros dicen que han trabajado sin protección, según su Colegio General.

El 20% de los contagios en España son de personal sanitario.

No podemos seguir arriesgando así a nuestros héroes. Faltan test, mascarillas, EPIs. Es una urgencia.
https://t.co/xnLS0fcmYa",1
1275738466987528192,https://twitter.com/user/status/1275738466987528192,"La hipoteca de Sánchez por estar en La Moncloa.

El Gobierno ya ha acercado al País Vasco a 41 presos de ETA. 

""Los 'beneficiados' se limitan a aceptar la legislación penitenciaria, pero muy pocos expresan rechazo a las actividades de terroristas""
https://t.co/Tt8wJvbcU7",0
1168841844849020930,https://twitter.com/user/status/1168841844849020930,"La Comunidad Valenciana es ya la región de toda España donde más crece el desempleo: 13.093 empleos destruidos en apenas un mes.

Todo esto mientras el Consell dispara su estructura, explota el nº de altos cargos y crea un 38% más de direcciones generales:
https://t.co/HdovlbM3Rf",0
1219926116854648832,https://twitter.com/user/status/1219926116854648832,"A petición de grupo de @CiudadanosCs, el Parlamento Europeo enviará una delegación al País Vasco para investigar los 379 crímenes de ETA sin resolver

¿Sabéis quién ha votado en contra?

PSOE, Podemos y nacionalistas

Memoria, dignidad y justicia

https://t.co/nMO7rt3QRp",1
1190185954314739712,https://twitter.com/user/status/1190185954314739712,"Detrás de esas páginas, tres personas con vínculos con el PP invirtieron decenas de miles de euros en hacerse pasar por votantes de otros partidos disgustados con sus líderes https://t.co/mklIaBtqqI",0
1180102028510597126,https://twitter.com/user/status/1180102028510597126,"El debate electoral debería celebrarse después de conocerse los datos del paro.

? 13.000 parados más en septiembre -la peor cifra desde 2013-, que se une a los 54.000 más en agosto.

Y a mí me preocupa el desempleo, la sostenibilidad de las pensiones y el futuro de los jóvenes. https://t.co/s9AulYaszy",0
1158994147451256838,https://twitter.com/user/status/1158994147451256838,El Govern en funcions ens reclama retallades en Sanitat a les autonomies mentre es gasta 2.100 milions de € en tancs #AixíNo  https://t.co/EYPPEh5fb7,0
1178255549168644096,https://twitter.com/user/status/1178255549168644096,"👉 @Jorge_Azcon: “No hay un ayuntamiento en España que tenga la deuda que tiene Zaragoza tras 16 años de gobiernos de izquierdas: 103 mill/euros. Ahora tiene un gobierno que se preocupa de las prioridades de verdad de la gente, ordena las cuentas y lo hace bajando los impuestos”. https://t.co/MmWrwQ66SV",1
1201473203551555588,https://twitter.com/user/status/1201473203551555588,"Hoy comienza la #CumbreDelClima en Madrid #COP25. La situación de riesgo de nuestro medio ambiente no tiene precedentes y el consenso debe ser unánime: hay que actuar ya. Los últimos 5 años han sido los más cálidos de la historia, con continuos eventos meteorológicos extremos.1/4 https://t.co/5KdY08L0mS",0
1189244672092315648,https://twitter.com/user/status/1189244672092315648,"Cuanto más se conoce a Sánchez, menos se confía en él. Según el CIS, desde hace dos meses ha bajado en intención y porcentaje de votos. 
Nadie quiere ser cómplice de todas las barbaridades que está haciéndole a la economía española. https://t.co/4ATu2owUnC",0
1301062054812450816,https://twitter.com/user/status/1301062054812450816,"El paro juvenil vuelve a subir al 41%, mientras que la media de la zona euro se encuentra en el 17%. 

Otra vez un gobierno del PSOE agravado con los populistas vuelven a dejar a casi 1 de cada 2 jóvenes sin perspectivas de futuro. 
 https://t.co/CN2yPhHfAF",1
1148547039040626688,https://twitter.com/user/status/1148547039040626688,El TEDH condena a Bélgica por no cooperar con España 👇🏻 https://t.co/0btLQqE9jr,0
1167114923782135808,https://twitter.com/user/status/1167114923782135808,?? @OskarMatute a Carmen Calvo: «La política migratoria de la UE no es ni justa ni eficaz. A los resultados me remito: deja abandonadas a su suerte a miles de personas y ha permitido más de 14.000 muertes. El Mediterráneo se ha convertido en la fosa común de nuestros días». https://t.co/CFlpDbkoLp,0
1264541191493881868,https://twitter.com/user/status/1264541191493881868,Acuerdo  con el ICO para alquiler de viviendas. Hasta 1.200 millones de avales públicos por parte del @mitmagob y a un tipo de interés cero https://t.co/SXjcX752TJ,0
1267565115861340162,https://twitter.com/user/status/1267565115861340162,"""Los docentes y los estudiantes han hecho un esfuerzo increíble. Hemos pasado en dos meses todo el sistema a online"". Manuel Castells en @La_SER https://t.co/kuYupUdd7a",0
1288795670694866944,https://twitter.com/user/status/1288795670694866944,"El Gobierno ha confirmado que el comité de expertos que dijo que le asesoraba en la lucha contra la pandemia ""no existe"". Algunos ya lo intuíamos, como yo mismo le dije a Pedro Sánchez en el Congreso el 22 de abril. ¿Por qué mintieron a los españoles? https://t.co/wkNHtNPpaw",0
